estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
rbf_combined,0.3,0.3,95,7,knn,8,True,True,0.12222323562075237
matcomplete,0.3,0.3,95,7,na,0,True,True,0.16576415596555447
rbf_paired,0.3,0.3,95,8,knn,8,True,True,0.13639582980606196
rbf_unpaired,0.3,0.3,95,8,knn,8,True,True,0.1417093567345232
rbf_combined,0.3,0.3,95,8,knn,8,True,True,0.13264706339363702
matcomplete,0.3,0.3,95,8,na,0,True,True,0.128018908131744
rbf_paired,0.3,0.3,95,9,knn,8,True,True,0.12766846267913082
rbf_unpaired,0.3,0.3,95,9,knn,8,True,True,0.12813285423575255
rbf_combined,0.3,0.3,95,9,knn,8,True,True,0.1277283072819797
matcomplete,0.3,0.3,95,9,na,0,True,True,0.1273089861201595
rbf_paired,0.3,0.3,95,10,knn,8,True,True,0.15917544945120118
rbf_unpaired,0.3,0.3,95,10,knn,8,True,True,0.15641785315084283
rbf_combined,0.3,0.3,95,10,knn,8,True,True,0.14214644520952724
matcomplete,0.3,0.3,95,10,na,0,True,True,0.125529931938814
rbf_paired,0.3,0.3,95,11,knn,8,True,True,0.1514564828788366
rbf_unpaired,0.3,0.3,95,11,knn,8,True,True,0.15628657304373178
rbf_combined,0.3,0.3,95,11,knn,8,True,True,0.13552242846278512
matcomplete,0.3,0.3,95,11,na,0,True,True,0.13499345319046493
rbf_paired,0.3,0.3,95,12,knn,8,True,True,0.15430521135698952
rbf_unpaired,0.3,0.3,95,12,knn,8,True,True,0.14009720508496137
rbf_combined,0.3,0.3,95,12,knn,8,True,True,0.13691015076532573
matcomplete,0.3,0.3,95,12,na,0,True,True,0.15458107550236677
rbf_paired,0.3,0.3,95,13,knn,8,True,True,0.15847158862761415
rbf_unpaired,0.3,0.3,95,13,knn,8,True,True,0.1660008374727076
rbf_combined,0.3,0.3,95,13,knn,8,True,True,0.16172613524941515
matcomplete,0.3,0.3,95,13,na,0,True,True,0.12336431598270577
rbf_paired,0.3,0.3,95,14,knn,8,True,True,0.14907459964406314
rbf_unpaired,0.3,0.3,95,14,knn,8,True,True,0.152174426030779
rbf_combined,0.3,0.3,95,14,knn,8,True,True,0.14105934630003658
matcomplete,0.3,0.3,95,14,na,0,True,True,0.12511285940918712
rbf_paired,0.3,0.3,95,15,knn,8,True,True,0.12714842211782376
rbf_unpaired,0.3,0.3,95,15,knn,8,True,True,0.1351117590497943
rbf_combined,0.3,0.3,95,15,knn,8,True,True,0.12336582410352727
matcomplete,0.3,0.3,95,15,na,0,True,True,0.1313041496496158
rbf_paired,0.3,0.3,95,16,knn,8,True,True,0.13374135465284293
rbf_unpaired,0.3,0.3,95,16,knn,8,True,True,0.13332696825692486
rbf_combined,0.3,0.3,95,16,knn,8,True,True,0.12499224311789525
matcomplete,0.3,0.3,95,16,na,0,True,True,0.10980661676646344
rbf_paired,0.3,0.3,95,17,knn,8,True,True,0.12625202735687355
rbf_unpaired,0.3,0.3,95,17,knn,8,True,True,0.1283587723189783
rbf_combined,0.3,0.3,95,17,knn,8,True,True,0.11574527304744735
matcomplete,0.3,0.3,95,17,na,0,True,True,0.10892963429102784
rbf_paired,0.3,0.3,95,18,knn,8,True,True,0.1292721806768075
rbf_unpaired,0.3,0.3,95,18,knn,8,True,True,0.12975021645154172
rbf_combined,0.3,0.3,95,18,knn,8,True,True,0.12067909275809637
matcomplete,0.3,0.3,95,18,na,0,True,True,0.13749485864100397
rbf_paired,0.3,0.3,95,19,knn,8,True,True,0.1545639818077907
rbf_unpaired,0.3,0.3,95,19,knn,8,True,True,0.15259898970910102
rbf_combined,0.3,0.3,95,19,knn,8,True,True,0.12790712480182514
matcomplete,0.3,0.3,95,19,na,0,True,True,0.1516000844805429
rbf_paired,0.3,0.5,95,0,knn,8,True,True,0.13011372481736228
rbf_unpaired,0.3,0.5,95,0,knn,8,True,True,0.14777760297077827
rbf_combined,0.3,0.5,95,0,knn,8,True,True,0.10436556695005035
matcomplete,0.3,0.5,95,0,na,0,True,True,0.13898694913237367
rbf_paired,0.3,0.5,95,1,knn,8,True,True,0.12086535892998579
rbf_unpaired,0.3,0.5,95,1,knn,8,True,True,0.12272775224710998
rbf_combined,0.3,0.5,95,1,knn,8,True,True,0.1012099362354305
matcomplete,0.3,0.5,95,1,na,0,True,True,0.11140285692973621
rbf_paired,0.3,0.5,95,2,knn,8,True,True,0.11547289582699605
rbf_unpaired,0.3,0.5,95,2,knn,8,True,True,0.112782190606118
rbf_combined,0.3,0.5,95,2,knn,8,True,True,0.10551677766201764
matcomplete,0.3,0.5,95,2,na,0,True,True,0.10530327457795775
rbf_paired,0.3,0.5,95,3,knn,8,True,True,0.10997657525819768
rbf_unpaired,0.3,0.5,95,3,knn,8,True,True,0.1149547823004397
rbf_combined,0.3,0.5,95,3,knn,8,True,True,0.09897459744522258
matcomplete,0.3,0.5,95,3,na,0,True,True,0.10740696944512984
rbf_paired,0.3,0.5,95,4,knn,8,True,True,0.11822308820213229
rbf_unpaired,0.3,0.5,95,4,knn,8,True,True,0.12741181700155635
rbf_combined,0.3,0.5,95,4,knn,8,True,True,0.10868790889051044
matcomplete,0.3,0.5,95,4,na,0,True,True,0.1261088743050539
rbf_paired,0.3,0.5,95,5,knn,8,True,True,0.11240975573529782
rbf_unpaired,0.3,0.5,95,5,knn,8,True,True,0.10777503667266923
rbf_combined,0.3,0.5,95,5,knn,8,True,True,0.10606175308573393
matcomplete,0.3,0.5,95,5,na,0,True,True,0.10044107547384432
rbf_paired,0.3,0.5,95,6,knn,8,True,True,0.11706603843338671
rbf_unpaired,0.3,0.5,95,6,knn,8,True,True,0.11484639563856117
rbf_combined,0.3,0.5,95,6,knn,8,True,True,0.10103949888251956
matcomplete,0.3,0.5,95,6,na,0,True,True,0.11489802185302285
rbf_paired,0.3,0.5,95,7,knn,8,True,True,0.11522691475915448
rbf_unpaired,0.3,0.5,95,7,knn,8,True,True,0.11617135467368275
rbf_combined,0.3,0.5,95,7,knn,8,True,True,0.11318070994927376
matcomplete,0.3,0.5,95,7,na,0,True,True,0.14348431785480878
rbf_paired,0.3,0.5,95,8,knn,8,True,True,0.12151827666062079
rbf_unpaired,0.3,0.5,95,8,knn,8,True,True,0.13225876266751818
rbf_combined,0.3,0.5,95,8,knn,8,True,True,0.1129384038954741
matcomplete,0.3,0.5,95,8,na,0,True,True,0.11386038053848048
rbf_paired,0.3,0.5,95,9,knn,8,True,True,0.11478586803669508
rbf_unpaired,0.3,0.5,95,9,knn,8,True,True,0.10817082860594891
rbf_combined,0.3,0.5,95,9,knn,8,True,True,0.10742169032493126
matcomplete,0.3,0.5,95,9,na,0,True,True,0.10876511367342656
rbf_paired,0.3,0.5,95,10,knn,8,True,True,0.13065794367883682
rbf_unpaired,0.3,0.5,95,10,knn,8,True,True,0.1318829452172653
rbf_combined,0.3,0.5,95,10,knn,8,True,True,0.11633513820536892
matcomplete,0.3,0.5,95,10,na,0,True,True,0.10712070489402867
rbf_paired,0.3,0.5,95,11,knn,8,True,True,0.12583918954985707
rbf_unpaired,0.3,0.5,95,11,knn,8,True,True,0.12986232730230352
rbf_combined,0.3,0.5,95,11,knn,8,True,True,0.11767313520127462
matcomplete,0.3,0.5,95,11,na,0,True,True,0.13248468556410609
rbf_paired,0.3,0.5,95,12,knn,8,True,True,0.12139206991628558
rbf_unpaired,0.3,0.5,95,12,knn,8,True,True,0.11619920315508833
rbf_combined,0.3,0.5,95,12,knn,8,True,True,0.10314746262811246
matcomplete,0.3,0.5,95,12,na,0,True,True,0.14000254824586641
rbf_paired,0.3,0.5,95,13,knn,8,True,True,0.11120083162893454
rbf_unpaired,0.3,0.5,95,13,knn,8,True,True,0.1128495114935881
rbf_combined,0.3,0.5,95,13,knn,8,True,True,0.1088598959100542
matcomplete,0.3,0.5,95,13,na,0,True,True,0.10279267255830399
rbf_paired,0.3,0.5,95,14,knn,8,True,True,0.11420048433330082
rbf_unpaired,0.3,0.5,95,14,knn,8,True,True,0.12046025712577832
rbf_combined,0.3,0.5,95,14,knn,8,True,True,0.10982957315580143
matcomplete,0.3,0.5,95,14,na,0,True,True,0.11276803563808964
rbf_paired,0.3,0.5,95,15,knn,8,True,True,0.10311770243550582
rbf_unpaired,0.3,0.5,95,15,knn,8,True,True,0.10747039086836482
rbf_combined,0.3,0.5,95,15,knn,8,True,True,0.103861886194086
matcomplete,0.3,0.5,95,15,na,0,True,True,0.11419812303904717
rbf_paired,0.3,0.5,95,16,knn,8,True,True,0.10681502641178854
rbf_unpaired,0.3,0.5,95,16,knn,8,True,True,0.10432285893755748
rbf_combined,0.3,0.5,95,16,knn,8,True,True,0.09831168344065318
matcomplete,0.3,0.5,95,16,na,0,True,True,0.09130578392660309
rbf_paired,0.3,0.5,95,17,knn,8,True,True,0.10984274930163561
rbf_unpaired,0.3,0.5,95,17,knn,8,True,True,0.10892815085077288
rbf_combined,0.3,0.5,95,17,knn,8,True,True,0.09441711232797229
matcomplete,0.3,0.5,95,17,na,0,True,True,0.1010540569013674
rbf_paired,0.3,0.5,95,18,knn,8,True,True,0.11414751901626505
rbf_unpaired,0.3,0.5,95,18,knn,8,True,True,0.11372402927899249
rbf_combined,0.3,0.5,95,18,knn,8,True,True,0.10586302690858465
matcomplete,0.3,0.5,95,18,na,0,True,True,0.10653030235320153
rbf_paired,0.3,0.5,95,19,knn,8,True,True,0.14516234820988513
rbf_unpaired,0.3,0.5,95,19,knn,8,True,True,0.13405328600092647
rbf_combined,0.3,0.5,95,19,knn,8,True,True,0.10644014100259583
matcomplete,0.3,0.5,95,19,na,0,True,True,0.11960762000379674
rbf_paired,0.3,1.0,95,0,knn,8,True,True,0.10445960975511318
rbf_unpaired,0.3,1.0,95,0,knn,8,True,True,0.11813878321786908
rbf_combined,0.3,1.0,95,0,knn,8,True,True,0.08574663266948067
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,knn,8,True,True,0.11331231471362375
rbf_unpaired,0.3,1.0,95,1,knn,8,True,True,0.11414190681877572
rbf_combined,0.3,1.0,95,1,knn,8,True,True,0.09158135669690384
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,knn,8,True,True,0.09536371159289467
rbf_unpaired,0.3,1.0,95,2,knn,8,True,True,0.09928059791327339
rbf_combined,0.3,1.0,95,2,knn,8,True,True,0.0900628220665965
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,knn,8,True,True,0.0953058422901657
rbf_unpaired,0.3,1.0,95,3,knn,8,True,True,0.09741412972138995
rbf_combined,0.3,1.0,95,3,knn,8,True,True,0.08904227455851371
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,knn,8,True,True,0.09690180616222213
rbf_unpaired,0.3,1.0,95,4,knn,8,True,True,0.104135392613101
rbf_combined,0.3,1.0,95,4,knn,8,True,True,0.09545072232831353
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,knn,8,True,True,0.09508772622846734
rbf_unpaired,0.3,1.0,95,5,knn,8,True,True,0.09457089403411245
rbf_combined,0.3,1.0,95,5,knn,8,True,True,0.0912383692407552
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,knn,8,True,True,0.1036892047469705
rbf_unpaired,0.3,1.0,95,6,knn,8,True,True,0.10115613812635213
rbf_combined,0.3,1.0,95,6,knn,8,True,True,0.0930478932996108
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,knn,8,True,True,0.09527210944253042
rbf_unpaired,0.3,1.0,95,7,knn,8,True,True,0.09592786675539433
rbf_combined,0.3,1.0,95,7,knn,8,True,True,0.09190235172459675
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,knn,8,True,True,0.10225516533552359
rbf_unpaired,0.3,1.0,95,8,knn,8,True,True,0.11174902233754651
rbf_combined,0.3,1.0,95,8,knn,8,True,True,0.09105098999191186
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,knn,8,True,True,0.09655881953278597
rbf_unpaired,0.3,1.0,95,9,knn,8,True,True,0.09164634115259317
rbf_combined,0.3,1.0,95,9,knn,8,True,True,0.09192939775786109
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,knn,8,True,True,0.10700874567074746
rbf_unpaired,0.3,1.0,95,10,knn,8,True,True,0.1091883251988618
rbf_combined,0.3,1.0,95,10,knn,8,True,True,0.09347789387727508
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,knn,8,True,True,0.098636294885864
rbf_unpaired,0.3,1.0,95,11,knn,8,True,True,0.09780354632500222
rbf_combined,0.3,1.0,95,11,knn,8,True,True,0.09468383475645281
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,knn,8,True,True,0.10451130961096798
rbf_unpaired,0.3,1.0,95,12,knn,8,True,True,0.10399598478146964
rbf_combined,0.3,1.0,95,12,knn,8,True,True,0.08954835619559637
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,knn,8,True,True,0.11738660748491041
rbf_unpaired,0.3,1.0,95,13,knn,8,True,True,0.11531107669812123
rbf_combined,0.3,1.0,95,13,knn,8,True,True,0.1051455282472645
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,knn,8,True,True,0.10042448043302903
rbf_unpaired,0.3,1.0,95,14,knn,8,True,True,0.10427732150573063
rbf_combined,0.3,1.0,95,14,knn,8,True,True,0.08904463029885593
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,8,True,True,0.0963093530474228
rbf_unpaired,0.3,1.0,95,15,knn,8,True,True,0.0963914739467658
rbf_combined,0.3,1.0,95,15,knn,8,True,True,0.09510712964319383
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,8,True,True,0.09619161625452631
rbf_unpaired,0.3,1.0,95,16,knn,8,True,True,0.09546607356698988
rbf_combined,0.3,1.0,95,16,knn,8,True,True,0.0925663185247993
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,8,True,True,0.1008529118397352
rbf_unpaired,0.3,1.0,95,17,knn,8,True,True,0.10193293408697214
rbf_combined,0.3,1.0,95,17,knn,8,True,True,0.09313622776033821
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,8,True,True,0.09779050511534877
rbf_unpaired,0.3,1.0,95,18,knn,8,True,True,0.09988191456752576
rbf_combined,0.3,1.0,95,18,knn,8,True,True,0.09263803210316696
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,8,True,True,0.12519492635056767
rbf_unpaired,0.3,1.0,95,19,knn,8,True,True,0.11557338720108759
rbf_combined,0.3,1.0,95,19,knn,8,True,True,0.09662702884867463
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.5,0.1,95,0,knn,8,True,True,0.2008970865396357
rbf_unpaired,0.5,0.1,95,0,knn,8,True,True,0.20478018880515533
rbf_combined,0.5,0.1,95,0,knn,8,True,True,0.20844928510510288
matcomplete,0.5,0.1,95,0,na,0,True,True,0.2077541009637055
rbf_paired,0.5,0.1,95,1,knn,8,True,True,0.18453867951981295
rbf_unpaired,0.5,0.1,95,1,knn,8,True,True,0.17473920642970808
rbf_combined,0.5,0.1,95,1,knn,8,True,True,0.18801092079315238
matcomplete,0.5,0.1,95,1,na,0,True,True,0.18582062388553347
rbf_paired,0.5,0.1,95,2,knn,8,True,True,0.2013684294627167
rbf_unpaired,0.5,0.1,95,2,knn,8,True,True,0.20856901879158277
rbf_combined,0.5,0.1,95,2,knn,8,True,True,0.20086631032549226
matcomplete,0.5,0.1,95,2,na,0,True,True,0.20438982239714812
rbf_paired,0.5,0.1,95,3,knn,8,True,True,0.190575720029804
rbf_unpaired,0.5,0.1,95,3,knn,8,True,True,0.19268083821199536
rbf_combined,0.5,0.1,95,3,knn,8,True,True,0.1951060709436619
matcomplete,0.5,0.1,95,3,na,0,True,True,0.17999893261772051
rbf_paired,0.5,0.1,95,4,knn,8,True,True,0.22504692347769742
rbf_unpaired,0.5,0.1,95,4,knn,8,True,True,0.20952120689036216
rbf_combined,0.5,0.1,95,4,knn,8,True,True,0.21074463151593315
matcomplete,0.5,0.1,95,4,na,0,True,True,0.18841188195021802
rbf_paired,0.5,0.1,95,5,knn,8,True,True,0.21361250524849373
rbf_unpaired,0.5,0.1,95,5,knn,8,True,True,0.2018407607996047
rbf_combined,0.5,0.1,95,5,knn,8,True,True,0.2048431357557484
matcomplete,0.5,0.1,95,5,na,0,True,True,0.200621128064117
rbf_paired,0.5,0.1,95,6,knn,8,True,True,0.21079910319401782
rbf_unpaired,0.5,0.1,95,6,knn,8,True,True,0.20815954757323588
rbf_combined,0.5,0.1,95,6,knn,8,True,True,0.20842043394398274
matcomplete,0.5,0.1,95,6,na,0,True,True,0.19159051029284074
rbf_paired,0.5,0.1,95,7,knn,8,True,True,0.2179999096083812
rbf_unpaired,0.5,0.1,95,7,knn,8,True,True,0.22080820159284997
rbf_combined,0.5,0.1,95,7,knn,8,True,True,0.20725567536316078
matcomplete,0.5,0.1,95,7,na,0,True,True,0.2249128907260452
rbf_paired,0.5,0.1,95,8,knn,8,True,True,0.21196050032453176
rbf_unpaired,0.5,0.1,95,8,knn,8,True,True,0.2064160600333124
rbf_combined,0.5,0.1,95,8,knn,8,True,True,0.2073035989392272
matcomplete,0.5,0.1,95,8,na,0,True,True,0.21046017042576046
rbf_paired,0.5,0.1,95,9,knn,8,True,True,0.19831937710200132
rbf_unpaired,0.5,0.1,95,9,knn,8,True,True,0.18669432291689397
rbf_combined,0.5,0.1,95,9,knn,8,True,True,0.19221390101811126
matcomplete,0.5,0.1,95,9,na,0,True,True,0.18109534087606335
rbf_paired,0.5,0.1,95,10,knn,8,True,True,0.2155934340884376
rbf_unpaired,0.5,0.1,95,10,knn,8,True,True,0.2081906714854007
rbf_combined,0.5,0.1,95,10,knn,8,True,True,0.20239724421720587
matcomplete,0.5,0.1,95,10,na,0,True,True,0.19286861204134675
rbf_paired,0.5,0.1,95,11,knn,8,True,True,0.21315568349448832
rbf_unpaired,0.5,0.1,95,11,knn,8,True,True,0.21666526111455406
rbf_combined,0.5,0.1,95,11,knn,8,True,True,0.21149512438013277
matcomplete,0.5,0.1,95,11,na,0,True,True,0.21586296817533848
rbf_paired,0.5,0.1,95,12,knn,8,True,True,0.1919351965236331
rbf_unpaired,0.5,0.1,95,12,knn,8,True,True,0.1843388058300218
rbf_combined,0.5,0.1,95,12,knn,8,True,True,0.20332813489293627
matcomplete,0.5,0.1,95,12,na,0,True,True,0.2021864982250963
rbf_paired,0.5,0.1,95,13,knn,8,True,True,0.18745716394535714
rbf_unpaired,0.5,0.1,95,13,knn,8,True,True,0.18278336513679075
rbf_combined,0.5,0.1,95,13,knn,8,True,True,0.17721438879241927
matcomplete,0.5,0.1,95,13,na,0,True,True,0.1997126976066179
rbf_paired,0.5,0.1,95,14,knn,8,True,True,0.1957488036601244
rbf_unpaired,0.5,0.1,95,14,knn,8,True,True,0.19601763941202258
rbf_combined,0.5,0.1,95,14,knn,8,True,True,0.2008644093898361
matcomplete,0.5,0.1,95,14,na,0,True,True,0.18681013505647484
rbf_paired,0.5,0.1,95,15,knn,8,True,True,0.1805436313393777
rbf_unpaired,0.5,0.1,95,15,knn,8,True,True,0.18651640513835147
rbf_combined,0.5,0.1,95,15,knn,8,True,True,0.17635183098574997
matcomplete,0.5,0.1,95,15,na,0,True,True,0.1791636233678055
rbf_paired,0.5,0.1,95,16,knn,8,True,True,0.2041725225738446
rbf_unpaired,0.5,0.1,95,16,knn,8,True,True,0.20493287079463313
rbf_combined,0.5,0.1,95,16,knn,8,True,True,0.2032751114969146
matcomplete,0.5,0.1,95,16,na,0,True,True,0.18409088102613302
rbf_paired,0.5,0.1,95,17,knn,8,True,True,0.2097578752796596
rbf_unpaired,0.5,0.1,95,17,knn,8,True,True,0.19376162043287487
rbf_combined,0.5,0.1,95,17,knn,8,True,True,0.19765009064665212
matcomplete,0.5,0.1,95,17,na,0,True,True,0.2015494591617806
rbf_paired,0.5,0.1,95,18,knn,8,True,True,0.23036776323559147
rbf_unpaired,0.5,0.1,95,18,knn,8,True,True,0.23213825284675738
rbf_combined,0.5,0.1,95,18,knn,8,True,True,0.21703285253064894
matcomplete,0.5,0.1,95,18,na,0,True,True,0.20308691965011785
rbf_paired,0.5,0.1,95,19,knn,8,True,True,0.2186384325242342
rbf_unpaired,0.5,0.1,95,19,knn,8,True,True,0.21298007059650384
rbf_combined,0.5,0.1,95,19,knn,8,True,True,0.20443421258762687
matcomplete,0.5,0.1,95,19,na,0,True,True,0.1862500350315701
rbf_paired,0.5,0.3,95,0,knn,8,True,True,0.11430978475257618
rbf_unpaired,0.5,0.3,95,0,knn,8,True,True,0.11537021171255693
rbf_combined,0.5,0.3,95,0,knn,8,True,True,0.10614483424543911
matcomplete,0.5,0.3,95,0,na,0,True,True,0.12703793856920362
rbf_paired,0.5,0.3,95,1,knn,8,True,True,0.12875019139867763
rbf_unpaired,0.5,0.3,95,1,knn,8,True,True,0.12467541864278861
rbf_combined,0.5,0.3,95,1,knn,8,True,True,0.11506289872914297
matcomplete,0.5,0.3,95,1,na,0,True,True,0.11715427157629647
rbf_paired,0.5,0.3,95,2,knn,8,True,True,0.1180583877544743
rbf_unpaired,0.5,0.3,95,2,knn,8,True,True,0.12515855160267284
rbf_combined,0.5,0.3,95,2,knn,8,True,True,0.12084051456342464
matcomplete,0.5,0.3,95,2,na,0,True,True,0.12285783865246429
rbf_paired,0.5,0.3,95,3,knn,8,True,True,0.12061044197338987
rbf_unpaired,0.5,0.3,95,3,knn,8,True,True,0.13135089806689837
rbf_combined,0.5,0.3,95,3,knn,8,True,True,0.11334868226766455
matcomplete,0.5,0.3,95,3,na,0,True,True,0.11083105785725628
rbf_paired,0.5,0.3,95,4,knn,8,True,True,0.12445374687390552
rbf_unpaired,0.5,0.3,95,4,knn,8,True,True,0.13116878838393192
rbf_combined,0.5,0.3,95,4,knn,8,True,True,0.11606103700657455
matcomplete,0.5,0.3,95,4,na,0,True,True,0.1341909415501587
rbf_paired,0.5,0.3,95,5,knn,8,True,True,0.11744419554136953
rbf_unpaired,0.5,0.3,95,5,knn,8,True,True,0.12725334358060372
rbf_combined,0.5,0.3,95,5,knn,8,True,True,0.11455887732949294
matcomplete,0.5,0.3,95,5,na,0,True,True,0.11652117907879045
rbf_paired,0.5,0.3,95,6,knn,8,True,True,0.12202564042538862
rbf_unpaired,0.5,0.3,95,6,knn,8,True,True,0.1365977041951553
rbf_combined,0.5,0.3,95,6,knn,8,True,True,0.11723666709249357
matcomplete,0.5,0.3,95,6,na,0,True,True,0.12401584154348573
rbf_paired,0.5,0.3,95,7,knn,8,True,True,0.12206936930880415
rbf_unpaired,0.5,0.3,95,7,knn,8,True,True,0.12212404016722957
rbf_combined,0.5,0.3,95,7,knn,8,True,True,0.10810002556238257
matcomplete,0.5,0.3,95,7,na,0,True,True,0.11868701028289437
rbf_paired,0.5,0.3,95,8,knn,8,True,True,0.12495208432916874
rbf_unpaired,0.5,0.3,95,8,knn,8,True,True,0.1286389651923859
rbf_combined,0.5,0.3,95,8,knn,8,True,True,0.1111955061529684
matcomplete,0.5,0.3,95,8,na,0,True,True,0.11087735988620506
rbf_paired,0.5,0.3,95,9,knn,8,True,True,0.12494066922638059
rbf_unpaired,0.5,0.3,95,9,knn,8,True,True,0.11689551715847184
rbf_combined,0.5,0.3,95,9,knn,8,True,True,0.11347694881568975
matcomplete,0.5,0.3,95,9,na,0,True,True,0.12335026591269747
rbf_paired,0.5,0.3,95,10,knn,8,True,True,0.1355004972076376
rbf_unpaired,0.5,0.3,95,10,knn,8,True,True,0.13710590735975267
rbf_combined,0.5,0.3,95,10,knn,8,True,True,0.12469208312239888
matcomplete,0.5,0.3,95,10,na,0,True,True,0.13039421982682933
rbf_paired,0.5,0.3,95,11,knn,8,True,True,0.13902758044299177
rbf_unpaired,0.5,0.3,95,11,knn,8,True,True,0.13936943798141008
rbf_combined,0.5,0.3,95,11,knn,8,True,True,0.1332561396617792
matcomplete,0.5,0.3,95,11,na,0,True,True,0.13007118557562336
rbf_paired,0.5,0.3,95,12,knn,8,True,True,0.11741570541907606
rbf_unpaired,0.5,0.3,95,12,knn,8,True,True,0.11892754347593908
rbf_combined,0.5,0.3,95,12,knn,8,True,True,0.10595072705158676
matcomplete,0.5,0.3,95,12,na,0,True,True,0.12182935409750417
rbf_paired,0.5,0.3,95,13,knn,8,True,True,0.1145348581801406
rbf_unpaired,0.5,0.3,95,13,knn,8,True,True,0.12527891597367116
rbf_combined,0.5,0.3,95,13,knn,8,True,True,0.1108268587863495
matcomplete,0.5,0.3,95,13,na,0,True,True,0.11812393135812152
rbf_paired,0.5,0.3,95,14,knn,8,True,True,0.12890830036589246
rbf_unpaired,0.5,0.3,95,14,knn,8,True,True,0.12308178096681294
rbf_combined,0.5,0.3,95,14,knn,8,True,True,0.12408509846408758
matcomplete,0.5,0.3,95,14,na,0,True,True,0.12671541945983228
rbf_paired,0.5,0.3,95,15,knn,8,True,True,0.13450690860440515
rbf_unpaired,0.5,0.3,95,15,knn,8,True,True,0.13233426118817498
rbf_combined,0.5,0.3,95,15,knn,8,True,True,0.12371414888378768
matcomplete,0.5,0.3,95,15,na,0,True,True,0.12116997313552799
rbf_paired,0.5,0.3,95,16,knn,8,True,True,0.11629551517930718
rbf_unpaired,0.5,0.3,95,16,knn,8,True,True,0.10846820352952666
rbf_combined,0.5,0.3,95,16,knn,8,True,True,0.10541201789554533
matcomplete,0.5,0.3,95,16,na,0,True,True,0.10709170580686231
rbf_paired,0.5,0.3,95,17,knn,8,True,True,0.12098347429093866
rbf_unpaired,0.5,0.3,95,17,knn,8,True,True,0.12054414858893124
rbf_combined,0.5,0.3,95,17,knn,8,True,True,0.11249756624306285
matcomplete,0.5,0.3,95,17,na,0,True,True,0.13573377571763418
rbf_paired,0.5,0.3,95,18,knn,8,True,True,0.11784085976513381
rbf_unpaired,0.5,0.3,95,18,knn,8,True,True,0.1235315040323705
rbf_combined,0.5,0.3,95,18,knn,8,True,True,0.10028335602407262
matcomplete,0.5,0.3,95,18,na,0,True,True,0.10274334059220601
rbf_paired,0.5,0.3,95,19,knn,8,True,True,0.12993124096481654
rbf_unpaired,0.5,0.3,95,19,knn,8,True,True,0.11850005736223401
rbf_combined,0.5,0.3,95,19,knn,8,True,True,0.10979338851831301
matcomplete,0.5,0.3,95,19,na,0,True,True,0.12126188790487581
rbf_paired,0.5,0.5,95,0,knn,8,True,True,0.09750288923779939
rbf_unpaired,0.5,0.5,95,0,knn,8,True,True,0.09949272601703744
rbf_combined,0.5,0.5,95,0,knn,8,True,True,0.08713580690760213
matcomplete,0.5,0.5,95,0,na,0,True,True,0.09710265771164456
rbf_paired,0.5,0.5,95,1,knn,8,True,True,0.11859089373237355
rbf_unpaired,0.5,0.5,95,1,knn,8,True,True,0.12093862765881766
rbf_combined,0.5,0.5,95,1,knn,8,True,True,0.1012027565235412
