estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
matcomplete,0.5,1.0,95,18,na,0,True,True,0.08878581906096814
rbf_paired,0.5,1.0,95,19,knn,8,True,True,0.09104450709368227
rbf_unpaired,0.5,1.0,95,19,knn,8,True,True,0.08881168310618306
rbf_combined,0.5,1.0,95,19,knn,8,True,True,0.07607414276381652
matcomplete,0.5,1.0,95,19,na,0,True,True,0.08084896305188279
rbf_paired,0.5,1.0,95,20,knn,8,True,True,0.09130044605831412
rbf_unpaired,0.5,1.0,95,20,knn,8,True,True,0.09158636072044885
rbf_combined,0.5,1.0,95,20,knn,8,True,True,0.0803359434786784
matcomplete,0.5,1.0,95,20,na,0,True,True,0.0824342734385172
rbf_paired,0.5,1.0,95,21,knn,8,True,True,0.08966239475975943
rbf_unpaired,0.5,1.0,95,21,knn,8,True,True,0.09471068265987599
rbf_combined,0.5,1.0,95,21,knn,8,True,True,0.07688545071976467
matcomplete,0.5,1.0,95,21,na,0,True,True,0.07371313343721726
rbf_paired,0.5,1.0,95,22,knn,8,True,True,0.08222633551709199
rbf_unpaired,0.5,1.0,95,22,knn,8,True,True,0.08991258569858597
rbf_combined,0.5,1.0,95,22,knn,8,True,True,0.07378234935170547
matcomplete,0.5,1.0,95,22,na,0,True,True,0.0817762085342275
rbf_paired,0.5,1.0,95,23,knn,8,True,True,0.09113382634458599
rbf_unpaired,0.5,1.0,95,23,knn,8,True,True,0.08978892145242073
rbf_combined,0.5,1.0,95,23,knn,8,True,True,0.0813701458711235
matcomplete,0.5,1.0,95,23,na,0,True,True,0.08540462835944482
rbf_paired,0.5,1.0,95,24,knn,8,True,True,0.07942585689482766
rbf_unpaired,0.5,1.0,95,24,knn,8,True,True,0.08136944733604647
rbf_combined,0.5,1.0,95,24,knn,8,True,True,0.07357013694849274
matcomplete,0.5,1.0,95,24,na,0,True,True,0.08255638643788259
rbf_paired,0.7,1.0,95,0,knn,8,True,True,0.08674277857196697
rbf_unpaired,0.7,1.0,95,0,knn,8,True,True,0.08589806631461286
rbf_combined,0.7,1.0,95,0,knn,8,True,True,0.06839708655791807
matcomplete,0.7,1.0,95,0,na,0,True,True,0.08225234906288091
rbf_paired,0.7,1.0,95,1,knn,8,True,True,0.07185637401133892
rbf_unpaired,0.7,1.0,95,1,knn,8,True,True,0.08979321132410653
rbf_combined,0.7,1.0,95,1,knn,8,True,True,0.07100898878593237
matcomplete,0.7,1.0,95,1,na,0,True,True,0.08348897622669423
rbf_paired,0.7,1.0,95,2,knn,8,True,True,0.08453202835698671
rbf_unpaired,0.7,1.0,95,2,knn,8,True,True,0.08885946044205423
rbf_combined,0.7,1.0,95,2,knn,8,True,True,0.07470629440258879
matcomplete,0.7,1.0,95,2,na,0,True,True,0.08279557547258799
rbf_paired,0.7,1.0,95,3,knn,8,True,True,0.0819329707229667
rbf_unpaired,0.7,1.0,95,3,knn,8,True,True,0.09125271815170738
rbf_combined,0.7,1.0,95,3,knn,8,True,True,0.06839483736179182
matcomplete,0.7,1.0,95,3,na,0,True,True,0.07019255764498906
rbf_paired,0.7,1.0,95,4,knn,8,True,True,0.08297458421755285
rbf_unpaired,0.7,1.0,95,4,knn,8,True,True,0.08447824615723344
rbf_combined,0.7,1.0,95,4,knn,8,True,True,0.07258995361172046
matcomplete,0.7,1.0,95,4,na,0,True,True,0.08994730961243587
rbf_paired,0.7,1.0,95,5,knn,8,True,True,0.06742362563963254
rbf_unpaired,0.7,1.0,95,5,knn,8,True,True,0.07761406212297028
rbf_combined,0.7,1.0,95,5,knn,8,True,True,0.06642640667328044
matcomplete,0.7,1.0,95,5,na,0,True,True,0.0781828284638222
rbf_paired,0.7,1.0,95,6,knn,8,True,True,0.08008973742093381
rbf_unpaired,0.7,1.0,95,6,knn,8,True,True,0.09216145743046003
rbf_combined,0.7,1.0,95,6,knn,8,True,True,0.07703167761174781
matcomplete,0.7,1.0,95,6,na,0,True,True,0.08646185097516369
rbf_paired,0.7,1.0,95,7,knn,8,True,True,0.08555117315356783
rbf_unpaired,0.7,1.0,95,7,knn,8,True,True,0.09661604370491132
rbf_combined,0.7,1.0,95,7,knn,8,True,True,0.07385340491539306
matcomplete,0.7,1.0,95,7,na,0,True,True,0.07321000834093959
rbf_paired,0.7,1.0,95,8,knn,8,True,True,0.08144666189863575
rbf_unpaired,0.7,1.0,95,8,knn,8,True,True,0.09794707974725361
rbf_combined,0.7,1.0,95,8,knn,8,True,True,0.06551023216085854
matcomplete,0.7,1.0,95,8,na,0,True,True,0.07521361685736135
rbf_paired,0.7,1.0,95,9,knn,8,True,True,0.07639528271308615
rbf_unpaired,0.7,1.0,95,9,knn,8,True,True,0.08792203817218681
rbf_combined,0.7,1.0,95,9,knn,8,True,True,0.06593110608834934
matcomplete,0.7,1.0,95,9,na,0,True,True,0.07759800939203973
rbf_paired,0.7,1.0,95,10,knn,8,True,True,0.08169758917892331
rbf_unpaired,0.7,1.0,95,10,knn,8,True,True,0.07775456495243707
rbf_combined,0.7,1.0,95,10,knn,8,True,True,0.06545366348031219
matcomplete,0.7,1.0,95,10,na,0,True,True,0.07700331709085678
rbf_paired,0.7,1.0,95,11,knn,8,True,True,0.08661345010360322
rbf_unpaired,0.7,1.0,95,11,knn,8,True,True,0.09546232130256897
rbf_combined,0.7,1.0,95,11,knn,8,True,True,0.08088922529521723
matcomplete,0.7,1.0,95,11,na,0,True,True,0.09486085443969645
rbf_paired,0.7,1.0,95,12,knn,8,True,True,0.08706811974337424
rbf_unpaired,0.7,1.0,95,12,knn,8,True,True,0.08624406585495793
rbf_combined,0.7,1.0,95,12,knn,8,True,True,0.0771918307536484
matcomplete,0.7,1.0,95,12,na,0,True,True,0.08019280398308502
rbf_paired,0.7,1.0,95,13,knn,8,True,True,0.061235967406220365
rbf_unpaired,0.7,1.0,95,13,knn,8,True,True,0.07871404155089272
rbf_combined,0.7,1.0,95,13,knn,8,True,True,0.06011115422965323
matcomplete,0.7,1.0,95,13,na,0,True,True,0.07922669789743064
rbf_paired,0.7,1.0,95,14,knn,8,True,True,0.08521508530989924
rbf_unpaired,0.7,1.0,95,14,knn,8,True,True,0.08858312267122925
rbf_combined,0.7,1.0,95,14,knn,8,True,True,0.07026473599052063
matcomplete,0.7,1.0,95,14,na,0,True,True,0.0785161960922846
rbf_paired,0.7,1.0,95,15,knn,8,True,True,0.08125114343560616
rbf_unpaired,0.7,1.0,95,15,knn,8,True,True,0.08848509473519661
rbf_combined,0.7,1.0,95,15,knn,8,True,True,0.06741702560482378
matcomplete,0.7,1.0,95,15,na,0,True,True,0.08245801873060239
rbf_paired,0.7,1.0,95,16,knn,8,True,True,0.07215147241085157
rbf_unpaired,0.7,1.0,95,16,knn,8,True,True,0.08320284000253483
rbf_combined,0.7,1.0,95,16,knn,8,True,True,0.06667722839793115
matcomplete,0.7,1.0,95,16,na,0,True,True,0.08433509961134171
rbf_paired,0.7,1.0,95,17,knn,8,True,True,0.07177434804096179
rbf_unpaired,0.7,1.0,95,17,knn,8,True,True,0.08483249511286327
rbf_combined,0.7,1.0,95,17,knn,8,True,True,0.0691636765805806
matcomplete,0.7,1.0,95,17,na,0,True,True,0.07396873428735819
rbf_paired,0.7,1.0,95,18,knn,8,True,True,0.0764474785916434
rbf_unpaired,0.7,1.0,95,18,knn,8,True,True,0.08549491310324772
rbf_combined,0.7,1.0,95,18,knn,8,True,True,0.07067985252519914
matcomplete,0.7,1.0,95,18,na,0,True,True,0.08691578234140394
rbf_paired,0.7,1.0,95,19,knn,8,True,True,0.07006739763673983
rbf_unpaired,0.7,1.0,95,19,knn,8,True,True,0.08350597551271866
rbf_combined,0.7,1.0,95,19,knn,8,True,True,0.05856804046406809
matcomplete,0.7,1.0,95,19,na,0,True,True,0.06547541727097973
rbf_paired,0.7,1.0,95,20,knn,8,True,True,0.07929489669217153
rbf_unpaired,0.7,1.0,95,20,knn,8,True,True,0.07997951121803787
rbf_combined,0.7,1.0,95,20,knn,8,True,True,0.07210122315807492
matcomplete,0.7,1.0,95,20,na,0,True,True,0.07547432253290405
rbf_paired,0.7,1.0,95,21,knn,8,True,True,0.07320381883165882
rbf_unpaired,0.7,1.0,95,21,knn,8,True,True,0.09511247165864217
rbf_combined,0.7,1.0,95,21,knn,8,True,True,0.07073160476517623
matcomplete,0.7,1.0,95,21,na,0,True,True,0.07577785991280968
rbf_paired,0.7,1.0,95,22,knn,8,True,True,0.06738691292390223
rbf_unpaired,0.7,1.0,95,22,knn,8,True,True,0.07970848152905378
rbf_combined,0.7,1.0,95,22,knn,8,True,True,0.0626912962685772
matcomplete,0.7,1.0,95,22,na,0,True,True,0.07512739605040142
rbf_paired,0.7,1.0,95,23,knn,8,True,True,0.07827283280026044
rbf_unpaired,0.7,1.0,95,23,knn,8,True,True,0.09668421874939166
rbf_combined,0.7,1.0,95,23,knn,8,True,True,0.07451572880564554
matcomplete,0.7,1.0,95,23,na,0,True,True,0.0876374346826777
rbf_paired,0.7,1.0,95,24,knn,8,True,True,0.08651790539506292
rbf_unpaired,0.7,1.0,95,24,knn,8,True,True,0.08469641273819879
rbf_combined,0.7,1.0,95,24,knn,8,True,True,0.06442478835553304
matcomplete,0.7,1.0,95,24,na,0,True,True,0.07472786015863422
rbf_paired,0.9,1.0,95,0,knn,8,True,True,0.06742529221528229
rbf_unpaired,0.9,1.0,95,0,knn,8,True,True,0.06875146680283142
rbf_combined,0.9,1.0,95,0,knn,8,True,True,0.0630301569785738
matcomplete,0.9,1.0,95,0,na,0,True,True,0.08120067583376453
rbf_paired,0.9,1.0,95,1,knn,8,True,True,0.06560591467510621
rbf_unpaired,0.9,1.0,95,1,knn,8,True,True,0.09759396858269888
rbf_combined,0.9,1.0,95,1,knn,8,True,True,0.06307488662785421
matcomplete,0.9,1.0,95,1,na,0,True,True,0.06971382432763318
rbf_paired,0.9,1.0,95,2,knn,8,True,True,0.07344931267281031
rbf_unpaired,0.9,1.0,95,2,knn,8,True,True,0.10580521516550297
rbf_combined,0.9,1.0,95,2,knn,8,True,True,0.06926398303052338
matcomplete,0.9,1.0,95,2,na,0,True,True,0.09620608196656578
rbf_paired,0.9,1.0,95,3,knn,8,True,True,0.06116848253717463
rbf_unpaired,0.9,1.0,95,3,knn,8,True,True,0.11266004174306693
rbf_combined,0.9,1.0,95,3,knn,8,True,True,0.05872958420841511
matcomplete,0.9,1.0,95,3,na,0,True,True,0.09141305948392217
rbf_paired,0.9,1.0,95,4,knn,8,True,True,0.058901063841722376
rbf_unpaired,0.9,1.0,95,4,knn,8,True,True,0.0947453570974073
rbf_combined,0.9,1.0,95,4,knn,8,True,True,0.058702131199427875
matcomplete,0.9,1.0,95,4,na,0,True,True,0.06331779998374597
rbf_paired,0.9,1.0,95,5,knn,8,True,True,0.06377997230191994
rbf_unpaired,0.9,1.0,95,5,knn,8,True,True,0.08801768787413237
rbf_combined,0.9,1.0,95,5,knn,8,True,True,0.05521735915297916
matcomplete,0.9,1.0,95,5,na,0,True,True,0.08370271924733574
rbf_paired,0.9,1.0,95,6,knn,8,True,True,0.06250733088321796
rbf_unpaired,0.9,1.0,95,6,knn,8,True,True,0.10141759529028763
rbf_combined,0.9,1.0,95,6,knn,8,True,True,0.05739889185365354
matcomplete,0.9,1.0,95,6,na,0,True,True,0.09470970420758687
rbf_paired,0.9,1.0,95,7,knn,8,True,True,0.056649188518415966
rbf_unpaired,0.9,1.0,95,7,knn,8,True,True,0.09060065461693748
rbf_combined,0.9,1.0,95,7,knn,8,True,True,0.05854104154515039
matcomplete,0.9,1.0,95,7,na,0,True,True,0.06773072252024608
rbf_paired,0.9,1.0,95,8,knn,8,True,True,0.062301202986188804
rbf_unpaired,0.9,1.0,95,8,knn,8,True,True,0.08559863075401213
rbf_combined,0.9,1.0,95,8,knn,8,True,True,0.06234169005800506
matcomplete,0.9,1.0,95,8,na,0,True,True,0.09327601620546414
rbf_paired,0.9,1.0,95,9,knn,8,True,True,0.05496266213941586
rbf_unpaired,0.9,1.0,95,9,knn,8,True,True,0.09058434952467645
rbf_combined,0.9,1.0,95,9,knn,8,True,True,0.05178694600666271
matcomplete,0.9,1.0,95,9,na,0,True,True,0.06750077990240763
rbf_paired,0.9,1.0,95,10,knn,8,True,True,0.05934509237291958
rbf_unpaired,0.9,1.0,95,10,knn,8,True,True,0.08450886091101358
rbf_combined,0.9,1.0,95,10,knn,8,True,True,0.05881667874206101
matcomplete,0.9,1.0,95,10,na,0,True,True,0.06555530333070222
rbf_paired,0.9,1.0,95,11,knn,8,True,True,0.06676088174379259
rbf_unpaired,0.9,1.0,95,11,knn,8,True,True,0.08332176732393029
rbf_combined,0.9,1.0,95,11,knn,8,True,True,0.06542995698390189
matcomplete,0.9,1.0,95,11,na,0,True,True,0.06811060921962434
rbf_paired,0.9,1.0,95,12,knn,8,True,True,0.06478214866993337
rbf_unpaired,0.9,1.0,95,12,knn,8,True,True,0.09942478051861213
rbf_combined,0.9,1.0,95,12,knn,8,True,True,0.06542445187848714
matcomplete,0.9,1.0,95,12,na,0,True,True,0.07113899656497119
rbf_paired,0.9,1.0,95,13,knn,8,True,True,0.07160717611375395
rbf_unpaired,0.9,1.0,95,13,knn,8,True,True,0.08409010097471531
rbf_combined,0.9,1.0,95,13,knn,8,True,True,0.06539299439277967
matcomplete,0.9,1.0,95,13,na,0,True,True,0.07117988693746628
rbf_paired,0.9,1.0,95,14,knn,8,True,True,0.07175231243893679
rbf_unpaired,0.9,1.0,95,14,knn,8,True,True,0.08673371694688016
rbf_combined,0.9,1.0,95,14,knn,8,True,True,0.06349973341366803
matcomplete,0.9,1.0,95,14,na,0,True,True,0.09378543617244123
rbf_paired,0.9,1.0,95,15,knn,8,True,True,0.0656395449876145
rbf_unpaired,0.9,1.0,95,15,knn,8,True,True,0.09004867563097042
rbf_combined,0.9,1.0,95,15,knn,8,True,True,0.06531269279559951
matcomplete,0.9,1.0,95,15,na,0,True,True,0.07466560047140296
rbf_paired,0.9,1.0,95,16,knn,8,True,True,0.0630151052350652
rbf_unpaired,0.9,1.0,95,16,knn,8,True,True,0.07957984301811932
rbf_combined,0.9,1.0,95,16,knn,8,True,True,0.06312117769512259
matcomplete,0.9,1.0,95,16,na,0,True,True,0.07202958388736938
rbf_paired,0.9,1.0,95,17,knn,8,True,True,0.053630319530076166
rbf_unpaired,0.9,1.0,95,17,knn,8,True,True,0.058755630093585164
rbf_combined,0.9,1.0,95,17,knn,8,True,True,0.05394736731128874
matcomplete,0.9,1.0,95,17,na,0,True,True,0.05919114436940852
rbf_paired,0.9,1.0,95,18,knn,8,True,True,0.05058653617071894
rbf_unpaired,0.9,1.0,95,18,knn,8,True,True,0.08013848763310503
rbf_combined,0.9,1.0,95,18,knn,8,True,True,0.04420511700203602
matcomplete,0.9,1.0,95,18,na,0,True,True,0.05611189415360019
rbf_paired,0.9,1.0,95,19,knn,8,True,True,0.06110071519861792
rbf_unpaired,0.9,1.0,95,19,knn,8,True,True,0.0845083402862101
rbf_combined,0.9,1.0,95,19,knn,8,True,True,0.04972505165622463
matcomplete,0.9,1.0,95,19,na,0,True,True,0.055407863525973836
rbf_paired,0.9,1.0,95,20,knn,8,True,True,0.07401992777942024
rbf_unpaired,0.9,1.0,95,20,knn,8,True,True,0.09453901440080349
rbf_combined,0.9,1.0,95,20,knn,8,True,True,0.06989487840304243
matcomplete,0.9,1.0,95,20,na,0,True,True,0.08072004799619611
rbf_paired,0.9,1.0,95,21,knn,8,True,True,0.06495674803327484
rbf_unpaired,0.9,1.0,95,21,knn,8,True,True,0.1076736907937219
rbf_combined,0.9,1.0,95,21,knn,8,True,True,0.06658063902947269
matcomplete,0.9,1.0,95,21,na,0,True,True,0.07422487088467333
rbf_paired,0.9,1.0,95,22,knn,8,True,True,0.05594777766426032
rbf_unpaired,0.9,1.0,95,22,knn,8,True,True,0.08959405452750821
rbf_combined,0.9,1.0,95,22,knn,8,True,True,0.05025674299776586
matcomplete,0.9,1.0,95,22,na,0,True,True,0.07231678387075109
rbf_paired,0.9,1.0,95,23,knn,8,True,True,0.0583560102085565
rbf_unpaired,0.9,1.0,95,23,knn,8,True,True,0.06885655907382213
rbf_combined,0.9,1.0,95,23,knn,8,True,True,0.0561840474895895
matcomplete,0.9,1.0,95,23,na,0,True,True,0.07240976332353298
rbf_paired,0.9,1.0,95,24,knn,8,True,True,0.055719846100123635
rbf_unpaired,0.9,1.0,95,24,knn,8,True,True,0.09091789290095537
rbf_combined,0.9,1.0,95,24,knn,8,True,True,0.05507402405576472
matcomplete,0.9,1.0,95,24,na,0,True,True,0.07509282663004259
