estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,2,True,True,0.1006129381179754
rbf_unpaired,0.3,1.0,95,15,knn,2,True,True,0.10029669193849738
rbf_combined,0.3,1.0,95,15,knn,2,True,True,0.10180496653251328
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,2,True,True,0.09309800025382131
rbf_unpaired,0.3,1.0,95,16,knn,2,True,True,0.09657603229101448
rbf_combined,0.3,1.0,95,16,knn,2,True,True,0.09449231506312938
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,2,True,True,0.10095806379967967
rbf_unpaired,0.3,1.0,95,17,knn,2,True,True,0.1059193731330117
rbf_combined,0.3,1.0,95,17,knn,2,True,True,0.1007262877835068
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,2,True,True,0.10049031612717484
rbf_unpaired,0.3,1.0,95,18,knn,2,True,True,0.09449545998834402
rbf_combined,0.3,1.0,95,18,knn,2,True,True,0.10371118421009072
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,2,True,True,0.12286124098894509
rbf_unpaired,0.3,1.0,95,19,knn,2,True,True,0.11342170911593934
rbf_combined,0.3,1.0,95,19,knn,2,True,True,0.10625786740477595
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,knn,2,True,True,0.09972651508572646
rbf_unpaired,0.3,1.0,95,20,knn,2,True,True,0.0987931454097512
rbf_combined,0.3,1.0,95,20,knn,2,True,True,0.0940903769065828
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,knn,2,True,True,0.09502788892092646
rbf_unpaired,0.3,1.0,95,21,knn,2,True,True,0.09838672972757856
rbf_combined,0.3,1.0,95,21,knn,2,True,True,0.09704851586358763
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,knn,2,True,True,0.09902054547884608
rbf_unpaired,0.3,1.0,95,22,knn,2,True,True,0.09937122631434132
rbf_combined,0.3,1.0,95,22,knn,2,True,True,0.09808568472163162
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,knn,2,True,True,0.10548151017617213
rbf_unpaired,0.3,1.0,95,23,knn,2,True,True,0.10394561716496654
rbf_combined,0.3,1.0,95,23,knn,2,True,True,0.10986701478083552
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,knn,2,True,True,0.09707215429219318
rbf_unpaired,0.3,1.0,95,24,knn,2,True,True,0.09417498615066218
rbf_combined,0.3,1.0,95,24,knn,2,True,True,0.09298180089833742
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,knn,4,True,True,0.10352914654648984
rbf_unpaired,0.3,1.0,95,0,knn,4,True,True,0.12332416021208602
rbf_combined,0.3,1.0,95,0,knn,4,True,True,0.08721170330159403
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,knn,4,True,True,0.10549791317443029
rbf_unpaired,0.3,1.0,95,1,knn,4,True,True,0.1151697278457018
rbf_combined,0.3,1.0,95,1,knn,4,True,True,0.09308288577167476
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,knn,4,True,True,0.09840121803082749
rbf_unpaired,0.3,1.0,95,2,knn,4,True,True,0.10575939615398862
rbf_combined,0.3,1.0,95,2,knn,4,True,True,0.09266997856587596
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,knn,4,True,True,0.09780191496550598
rbf_unpaired,0.3,1.0,95,3,knn,4,True,True,0.09696338094994307
rbf_combined,0.3,1.0,95,3,knn,4,True,True,0.09320611881691797
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,knn,4,True,True,0.10070513821525047
rbf_unpaired,0.3,1.0,95,4,knn,4,True,True,0.10411003544772537
rbf_combined,0.3,1.0,95,4,knn,4,True,True,0.09779073056990485
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,knn,4,True,True,0.09505070973071504
rbf_unpaired,0.3,1.0,95,5,knn,4,True,True,0.0954300629325737
rbf_combined,0.3,1.0,95,5,knn,4,True,True,0.10033088890520074
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,knn,4,True,True,0.10483471447471261
rbf_unpaired,0.3,1.0,95,6,knn,4,True,True,0.10094189819033
rbf_combined,0.3,1.0,95,6,knn,4,True,True,0.09610169464304662
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,knn,4,True,True,0.09535464474607633
rbf_unpaired,0.3,1.0,95,7,knn,4,True,True,0.09432850214059792
rbf_combined,0.3,1.0,95,7,knn,4,True,True,0.09302279013048495
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,knn,4,True,True,0.10277369334309283
rbf_unpaired,0.3,1.0,95,8,knn,4,True,True,0.11276143937589432
rbf_combined,0.3,1.0,95,8,knn,4,True,True,0.09331556203991134
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,knn,4,True,True,0.09461731315066556
rbf_unpaired,0.3,1.0,95,9,knn,4,True,True,0.09724536195222108
rbf_combined,0.3,1.0,95,9,knn,4,True,True,0.09488117698866504
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,knn,4,True,True,0.10629636313559752
rbf_unpaired,0.3,1.0,95,10,knn,4,True,True,0.10786358016093243
rbf_combined,0.3,1.0,95,10,knn,4,True,True,0.09645053353770568
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,knn,4,True,True,0.0953648762951798
rbf_unpaired,0.3,1.0,95,11,knn,4,True,True,0.09787972129302813
rbf_combined,0.3,1.0,95,11,knn,4,True,True,0.09675109052209332
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,knn,4,True,True,0.10235006190844853
rbf_unpaired,0.3,1.0,95,12,knn,4,True,True,0.10267559972106023
rbf_combined,0.3,1.0,95,12,knn,4,True,True,0.09231572655933341
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,knn,4,True,True,0.11223375044044778
rbf_unpaired,0.3,1.0,95,13,knn,4,True,True,0.1146672566152385
rbf_combined,0.3,1.0,95,13,knn,4,True,True,0.10542374096674793
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,knn,4,True,True,0.09648495278192348
rbf_unpaired,0.3,1.0,95,14,knn,4,True,True,0.10461680314600662
rbf_combined,0.3,1.0,95,14,knn,4,True,True,0.09711845411787186
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,4,True,True,0.10006421635748186
rbf_unpaired,0.3,1.0,95,15,knn,4,True,True,0.0999495478432532
rbf_combined,0.3,1.0,95,15,knn,4,True,True,0.09642044743091113
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,4,True,True,0.0947723191977935
rbf_unpaired,0.3,1.0,95,16,knn,4,True,True,0.09554856306374057
rbf_combined,0.3,1.0,95,16,knn,4,True,True,0.09501259536324587
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,4,True,True,0.10068238750081346
rbf_unpaired,0.3,1.0,95,17,knn,4,True,True,0.09805529152357531
rbf_combined,0.3,1.0,95,17,knn,4,True,True,0.0991758889968965
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,4,True,True,0.0946769888222238
rbf_unpaired,0.3,1.0,95,18,knn,4,True,True,0.0928471207733849
rbf_combined,0.3,1.0,95,18,knn,4,True,True,0.09344980551404514
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,4,True,True,0.12100405511277457
rbf_unpaired,0.3,1.0,95,19,knn,4,True,True,0.1187320150625035
rbf_combined,0.3,1.0,95,19,knn,4,True,True,0.10065311075183121
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,knn,4,True,True,0.09536720472878728
rbf_unpaired,0.3,1.0,95,20,knn,4,True,True,0.10095443177687798
rbf_combined,0.3,1.0,95,20,knn,4,True,True,0.09172260109159858
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,knn,4,True,True,0.09666081233568653
rbf_unpaired,0.3,1.0,95,21,knn,4,True,True,0.09938075794004278
rbf_combined,0.3,1.0,95,21,knn,4,True,True,0.09345439256020423
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,knn,4,True,True,0.09733337777999332
rbf_unpaired,0.3,1.0,95,22,knn,4,True,True,0.1012243470030183
rbf_combined,0.3,1.0,95,22,knn,4,True,True,0.08962118385572314
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,knn,4,True,True,0.10967755103143945
rbf_unpaired,0.3,1.0,95,23,knn,4,True,True,0.11207122442325945
rbf_combined,0.3,1.0,95,23,knn,4,True,True,0.10756335146708652
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,knn,4,True,True,0.09099286222814121
rbf_unpaired,0.3,1.0,95,24,knn,4,True,True,0.09316093195140623
rbf_combined,0.3,1.0,95,24,knn,4,True,True,0.08705792997709362
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,knn,8,True,True,0.10445960975511318
rbf_unpaired,0.3,1.0,95,0,knn,8,True,True,0.11813878321786908
rbf_combined,0.3,1.0,95,0,knn,8,True,True,0.08574663266948067
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,knn,8,True,True,0.11331231471362375
rbf_unpaired,0.3,1.0,95,1,knn,8,True,True,0.11414190681877572
rbf_combined,0.3,1.0,95,1,knn,8,True,True,0.09158135669690384
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,knn,8,True,True,0.09536371159289467
rbf_unpaired,0.3,1.0,95,2,knn,8,True,True,0.09928059791327339
rbf_combined,0.3,1.0,95,2,knn,8,True,True,0.0900628220665965
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,knn,8,True,True,0.0953058422901657
rbf_unpaired,0.3,1.0,95,3,knn,8,True,True,0.09741412972138995
rbf_combined,0.3,1.0,95,3,knn,8,True,True,0.08904227455851371
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,knn,8,True,True,0.09690180616222213
rbf_unpaired,0.3,1.0,95,4,knn,8,True,True,0.104135392613101
rbf_combined,0.3,1.0,95,4,knn,8,True,True,0.09545072232831353
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,knn,8,True,True,0.09508772622846734
rbf_unpaired,0.3,1.0,95,5,knn,8,True,True,0.09457089403411245
rbf_combined,0.3,1.0,95,5,knn,8,True,True,0.0912383692407552
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,knn,8,True,True,0.1036892047469705
rbf_unpaired,0.3,1.0,95,6,knn,8,True,True,0.10115613812635213
rbf_combined,0.3,1.0,95,6,knn,8,True,True,0.0930478932996108
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,knn,8,True,True,0.09527210944253042
rbf_unpaired,0.3,1.0,95,7,knn,8,True,True,0.09592786675539433
rbf_combined,0.3,1.0,95,7,knn,8,True,True,0.09190235172459675
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,knn,8,True,True,0.10225516533552359
rbf_unpaired,0.3,1.0,95,8,knn,8,True,True,0.11174902233754651
rbf_combined,0.3,1.0,95,8,knn,8,True,True,0.09105098999191186
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,knn,8,True,True,0.09655881953278597
rbf_unpaired,0.3,1.0,95,9,knn,8,True,True,0.09164634115259317
rbf_combined,0.3,1.0,95,9,knn,8,True,True,0.09192939775786109
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,knn,8,True,True,0.10700874567074746
rbf_unpaired,0.3,1.0,95,10,knn,8,True,True,0.1091883251988618
rbf_combined,0.3,1.0,95,10,knn,8,True,True,0.09347789387727508
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,knn,8,True,True,0.098636294885864
rbf_unpaired,0.3,1.0,95,11,knn,8,True,True,0.09780354632500222
rbf_combined,0.3,1.0,95,11,knn,8,True,True,0.09468383475645281
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,knn,8,True,True,0.10451130961096798
rbf_unpaired,0.3,1.0,95,12,knn,8,True,True,0.10399598478146964
rbf_combined,0.3,1.0,95,12,knn,8,True,True,0.08954835619559637
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,knn,8,True,True,0.11738660748491041
rbf_unpaired,0.3,1.0,95,13,knn,8,True,True,0.11531107669812123
rbf_combined,0.3,1.0,95,13,knn,8,True,True,0.1051455282472645
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,knn,8,True,True,0.10042448043302903
rbf_unpaired,0.3,1.0,95,14,knn,8,True,True,0.10427732150573063
rbf_combined,0.3,1.0,95,14,knn,8,True,True,0.08904463029885593
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,8,True,True,0.0963093530474228
rbf_unpaired,0.3,1.0,95,15,knn,8,True,True,0.0963914739467658
rbf_combined,0.3,1.0,95,15,knn,8,True,True,0.09510712964319383
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,8,True,True,0.09619161625452631
rbf_unpaired,0.3,1.0,95,16,knn,8,True,True,0.09546607356698988
rbf_combined,0.3,1.0,95,16,knn,8,True,True,0.0925663185247993
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,8,True,True,0.1008529118397352
rbf_unpaired,0.3,1.0,95,17,knn,8,True,True,0.10193293408697214
rbf_combined,0.3,1.0,95,17,knn,8,True,True,0.09313622776033821
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,8,True,True,0.09779050511534877
rbf_unpaired,0.3,1.0,95,18,knn,8,True,True,0.09988191456752576
rbf_combined,0.3,1.0,95,18,knn,8,True,True,0.09263803210316696
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,8,True,True,0.12519492635056767
rbf_unpaired,0.3,1.0,95,19,knn,8,True,True,0.11557338720108759
rbf_combined,0.3,1.0,95,19,knn,8,True,True,0.09662702884867463
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,knn,8,True,True,0.09362228304264802
rbf_unpaired,0.3,1.0,95,20,knn,8,True,True,0.10092811158210425
rbf_combined,0.3,1.0,95,20,knn,8,True,True,0.0862821720309053
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,knn,8,True,True,0.09805489822479789
rbf_unpaired,0.3,1.0,95,21,knn,8,True,True,0.10444540352026417
rbf_combined,0.3,1.0,95,21,knn,8,True,True,0.08985651864928831
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,knn,8,True,True,0.09805670367009725
rbf_unpaired,0.3,1.0,95,22,knn,8,True,True,0.10192307633760066
rbf_combined,0.3,1.0,95,22,knn,8,True,True,0.08619017366027493
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,knn,8,True,True,0.10946953916343859
rbf_unpaired,0.3,1.0,95,23,knn,8,True,True,0.11373892845320765
rbf_combined,0.3,1.0,95,23,knn,8,True,True,0.10053456742261815
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,knn,8,True,True,0.09135196645965674
rbf_unpaired,0.3,1.0,95,24,knn,8,True,True,0.09496200070628259
rbf_combined,0.3,1.0,95,24,knn,8,True,True,0.08917067819458024
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,knn,16,True,True,0.11955786027734396
rbf_unpaired,0.3,1.0,95,0,knn,16,True,True,0.11311136760493345
rbf_combined,0.3,1.0,95,0,knn,16,True,True,0.08184301210019712
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,knn,16,True,True,0.11227668649033916
rbf_unpaired,0.3,1.0,95,1,knn,16,True,True,0.11730206464518006
rbf_combined,0.3,1.0,95,1,knn,16,True,True,0.09085796421832454
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,knn,16,True,True,0.09387894505247972
rbf_unpaired,0.3,1.0,95,2,knn,16,True,True,0.09824886807385702
rbf_combined,0.3,1.0,95,2,knn,16,True,True,0.08943572845915229
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,knn,16,True,True,0.0956718922975777
rbf_unpaired,0.3,1.0,95,3,knn,16,True,True,0.09653253903836984
rbf_combined,0.3,1.0,95,3,knn,16,True,True,0.08661655672111948
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,knn,16,True,True,0.09896994641056195
rbf_unpaired,0.3,1.0,95,4,knn,16,True,True,0.10560596252602719
rbf_combined,0.3,1.0,95,4,knn,16,True,True,0.09536387878010116
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,knn,16,True,True,0.0939071599369676
rbf_unpaired,0.3,1.0,95,5,knn,16,True,True,0.09922803695559498
rbf_combined,0.3,1.0,95,5,knn,16,True,True,0.09008750055202722
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,knn,16,True,True,0.1038098281786436
rbf_unpaired,0.3,1.0,95,6,knn,16,True,True,0.1029524111574948
rbf_combined,0.3,1.0,95,6,knn,16,True,True,0.0911433829500567
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,knn,16,True,True,0.09655284002554036
rbf_unpaired,0.3,1.0,95,7,knn,16,True,True,0.09518736589908496
rbf_combined,0.3,1.0,95,7,knn,16,True,True,0.09021588624021294
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,knn,16,True,True,0.1035564001181358
rbf_unpaired,0.3,1.0,95,8,knn,16,True,True,0.11015954923727661
rbf_combined,0.3,1.0,95,8,knn,16,True,True,0.08974436795692359
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,knn,16,True,True,0.09610455816022281
rbf_unpaired,0.3,1.0,95,9,knn,16,True,True,0.0942230837048079
rbf_combined,0.3,1.0,95,9,knn,16,True,True,0.09205746163504962
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,knn,16,True,True,0.10222243621305444
rbf_unpaired,0.3,1.0,95,10,knn,16,True,True,0.11327429487366104
rbf_combined,0.3,1.0,95,10,knn,16,True,True,0.09023630803501098
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,knn,16,True,True,0.09990596668180288
rbf_unpaired,0.3,1.0,95,11,knn,16,True,True,0.09914842767182923
rbf_combined,0.3,1.0,95,11,knn,16,True,True,0.0933987471812243
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,knn,16,True,True,0.11010559645904394
rbf_unpaired,0.3,1.0,95,12,knn,16,True,True,0.10567695736184539
rbf_combined,0.3,1.0,95,12,knn,16,True,True,0.08991324993387992
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,knn,16,True,True,0.1186453839240007
rbf_unpaired,0.3,1.0,95,13,knn,16,True,True,0.11560712261031757
rbf_combined,0.3,1.0,95,13,knn,16,True,True,0.10387502311460674
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,knn,16,True,True,0.09956863226179466
rbf_unpaired,0.3,1.0,95,14,knn,16,True,True,0.10710649651576405
rbf_combined,0.3,1.0,95,14,knn,16,True,True,0.09021589155920381
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,16,True,True,0.09928106245009788
rbf_unpaired,0.3,1.0,95,15,knn,16,True,True,0.09715569643793853
rbf_combined,0.3,1.0,95,15,knn,16,True,True,0.09412605047804042
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,16,True,True,0.09682437416361803
rbf_unpaired,0.3,1.0,95,16,knn,16,True,True,0.09777761975362159
rbf_combined,0.3,1.0,95,16,knn,16,True,True,0.0921254462152632
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,16,True,True,0.09984266208304761
rbf_unpaired,0.3,1.0,95,17,knn,16,True,True,0.10133486779724822
rbf_combined,0.3,1.0,95,17,knn,16,True,True,0.09246429354218602
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,16,True,True,0.0992632907244545
rbf_unpaired,0.3,1.0,95,18,knn,16,True,True,0.10334162610662949
rbf_combined,0.3,1.0,95,18,knn,16,True,True,0.09168455512562627
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,16,True,True,0.12729145421112095
rbf_unpaired,0.3,1.0,95,19,knn,16,True,True,0.11882211872749483
rbf_combined,0.3,1.0,95,19,knn,16,True,True,0.09617783035728256
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,knn,16,True,True,0.09862836441820144
rbf_unpaired,0.3,1.0,95,20,knn,16,True,True,0.10035229039309777
rbf_combined,0.3,1.0,95,20,knn,16,True,True,0.08567000728672054
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,knn,16,True,True,0.09734336995047156
rbf_unpaired,0.3,1.0,95,21,knn,16,True,True,0.10687514112855824
rbf_combined,0.3,1.0,95,21,knn,16,True,True,0.09115236726707905
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,knn,16,True,True,0.10043308435276763
rbf_unpaired,0.3,1.0,95,22,knn,16,True,True,0.09761901798864091
rbf_combined,0.3,1.0,95,22,knn,16,True,True,0.08618568050316168
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,knn,16,True,True,0.11614742194179416
rbf_unpaired,0.3,1.0,95,23,knn,16,True,True,0.11430157042031502
rbf_combined,0.3,1.0,95,23,knn,16,True,True,0.09968302025273994
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,knn,16,True,True,0.09240043122424473
rbf_unpaired,0.3,1.0,95,24,knn,16,True,True,0.09557881832193973
rbf_combined,0.3,1.0,95,24,knn,16,True,True,0.08912247755068227
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,knn,32,True,True,0.12570628704312178
rbf_unpaired,0.3,1.0,95,0,knn,32,True,True,0.12291516796423353
rbf_combined,0.3,1.0,95,0,knn,32,True,True,0.08206968713528305
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,knn,32,True,True,0.11122033884842819
rbf_unpaired,0.3,1.0,95,1,knn,32,True,True,0.12259885039333697
rbf_combined,0.3,1.0,95,1,knn,32,True,True,0.09072535349285529
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,knn,32,True,True,0.09659555703939364
rbf_unpaired,0.3,1.0,95,2,knn,32,True,True,0.09828787534229125
rbf_combined,0.3,1.0,95,2,knn,32,True,True,0.0896983340690203
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,knn,32,True,True,0.09763896045137198
rbf_unpaired,0.3,1.0,95,3,knn,32,True,True,0.09880571846881252
rbf_combined,0.3,1.0,95,3,knn,32,True,True,0.08669687566222753
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,knn,32,True,True,0.1039014075398996
rbf_unpaired,0.3,1.0,95,4,knn,32,True,True,0.1120142922758839
rbf_combined,0.3,1.0,95,4,knn,32,True,True,0.09536176965961497
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,knn,32,True,True,0.09771050283738075
rbf_unpaired,0.3,1.0,95,5,knn,32,True,True,0.10143526921439017
rbf_combined,0.3,1.0,95,5,knn,32,True,True,0.09046884875605196
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,knn,32,True,True,0.10486906953023142
rbf_unpaired,0.3,1.0,95,6,knn,32,True,True,0.10437773238665146
rbf_combined,0.3,1.0,95,6,knn,32,True,True,0.09112112497154182
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,knn,32,True,True,0.09623303320546527
rbf_unpaired,0.3,1.0,95,7,knn,32,True,True,0.09926244176640915
rbf_combined,0.3,1.0,95,7,knn,32,True,True,0.0897406625521368
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,knn,32,True,True,0.10170560145476126
rbf_unpaired,0.3,1.0,95,8,knn,32,True,True,0.11190797886496155
rbf_combined,0.3,1.0,95,8,knn,32,True,True,0.09021286032414592
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
